Variable Name	Variable Description	Data File Name	Data File Description	Begin Year	EndYear	Component	Use Constraints
LBDR68	HPV type 68	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDR69	HPV type 69	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDR70	HPV type 70	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDR71	HPV type 71	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDR72	HPV type 72	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDR73	HPV type 73	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDR81	HPV type 81	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDR82	HPV type 82	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDR83	HPV type 83	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDR84	HPV type 84	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDR89	HPV type 89	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDRHP	Roche LA high positive globin control	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDRLP	Roche LA low positive globin control	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDRPCR	Roche HPV linear array (LA) summary result	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
LBDRPI	HPV type IS39	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	PERNTS_H	"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample"	2013	2014	Laboratory	None
URDNO3LC	Urinary nitrate comment code	PERNTS_H	"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample"	2013	2014	Laboratory	None
URDSCNLC	Urinary thiocyanate comment code	PERNTS_H	"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample"	2013	2014	Laboratory	None
URDUP8LC	Urinary Perchlorate comment code	PERNTS_H	"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample"	2013	2014	Laboratory	None
URXNO3	Urinary nitrate (ng/mL)	PERNTS_H	"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample"	2013	2014	Laboratory	None
URXSCN	Urinary thiocyanate (ng/mL)	PERNTS_H	"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample"	2013	2014	Laboratory	None
URXUCR	Urinary creatinine (mg/dL)	PERNTS_H	"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample"	2013	2014	Laboratory	None
URXUP8	Urinary perchlorate (ng/mL)	PERNTS_H	"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample"	2013	2014	Laboratory	None
WTFSM	Two year smoking weights	PERNTS_H	"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample"	2013	2014	Laboratory	None
LBDR06	HPV type 6	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR11	HPV type 11	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR16	HPV type 16	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR18	HPV type 18	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR26	HPV type 26	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR31	HPV type 31	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR33	HPV type 33	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR35	HPV type 35	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR39	HPV type 39	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR40	HPV type 40	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR42	HPV type 42	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR45	HPV type 45	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR51	HPV type 51	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR52	HPV type 51	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR53	HPV type 53	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR54	HPV type 54	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR55	HPV type 55	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR56	HPV type 56	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR58	HPV type 58	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR59	HPV type 59	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR61	HPV type 61	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR62	HPV type 62	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR64	HPV type 64	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR66	HPV type 66	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR67	HPV type 67	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR68	HPV type 68	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR69	HPV type 69	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR70	HPV type 70	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR71	HPV type 71	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR72	HPV type 72	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR73	HPV type 73	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR81	HPV type 81	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR82	HPV type 82	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR83	HPV type 83	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR84	HPV type 84	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDR89	HPV type 89	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDRHP	Roche LA high positive globin control	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDRLP	Roche LA low positive globin control	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDRPCR	Roche HPV linear array (LA) summary result	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBDRPI	HPV type IS39	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
LBXHP2C	Cobas HPV Swab High Risk	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array	2013	2014	Laboratory	None
SDBPFOAL	Br. iso perfluorooctanoate Comment Code	SSPFAS_H	Perfluoroalkyl and Polyfluoroalkyl Substances - Linear and Branched PFOS and PFOA Isomers (Surplus)	2013	2014	Laboratory	None
SDMPFOSL	Monomethyl br. iso of PFOS Comment Code	SSPFAS_H	Perfluoroalkyl and Polyfluoroalkyl Substances - Linear and Branched PFOS and PFOA Isomers (Surplus)	2013	2014	Laboratory	None
SDNPFOAL	Linear perfluorooctanoate Comment Code	SSPFAS_H	Perfluoroalkyl and Polyfluoroalkyl Substances - Linear and Branched PFOS and PFOA Isomers (Surplus)	2013	2014	Laboratory	None
SDNPFOSL	Lin. perfluorooctane sulfonate Cmt. Code	SSPFAS_H	Perfluoroalkyl and Polyfluoroalkyl Substances - Linear and Branched PFOS and PFOA Isomers (Surplus)	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	SSPFAS_H	Perfluoroalkyl and Polyfluoroalkyl Substances - Linear and Branched PFOS and PFOA Isomers (Surplus)	2013	2014	Laboratory	None
SSBPFOA	Br. iso of perfluorooctanoate (ug/L)	SSPFAS_H	Perfluoroalkyl and Polyfluoroalkyl Substances - Linear and Branched PFOS and PFOA Isomers (Surplus)	2013	2014	Laboratory	None
SSMPFOS	Monomethyl branched iso of PFOS (ug/L)	SSPFAS_H	Perfluoroalkyl and Polyfluoroalkyl Substances - Linear and Branched PFOS and PFOA Isomers (Surplus)	2013	2014	Laboratory	None
SSNPFOA	Linear perfluorooctanoate (ug/L)	SSPFAS_H	Perfluoroalkyl and Polyfluoroalkyl Substances - Linear and Branched PFOS and PFOA Isomers (Surplus)	2013	2014	Laboratory	None
SSNPFOS	Linear perfluorooctane sulfonate (ug/L)	SSPFAS_H	Perfluoroalkyl and Polyfluoroalkyl Substances - Linear and Branched PFOS and PFOA Isomers (Surplus)	2013	2014	Laboratory	None
WTSB2YR	Subsample B Weights	SSPFAS_H	Perfluoroalkyl and Polyfluoroalkyl Substances - Linear and Branched PFOS and PFOA Isomers (Surplus)	2013	2014	Laboratory	None
LBDR06	HPV type 6	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR11	HPV type 11	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR16	HPV type 16	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR18	HPV type 18	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR26	HPV type 26	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR31	HPV type 31	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR33	HPV type 33	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR35	HPV type 35	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR39	HPV type 39	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR40	HPV type 40	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR42	HPV type 42	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR45	HPV type 45	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR51	HPV type 51	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR52	HPV type 51	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR53	HPV type 53	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR54	HPV type 54	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR55	HPV type 55	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR56	HPV type 56	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR58	HPV type 58	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR59	HPV type 59	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR61	HPV type 61	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR62	HPV type 62	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR64	HPV type 64	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR66	HPV type 66	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR67	HPV type 67	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR68	HPV type 68	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR69	HPV type 69	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR70	HPV type 70	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR71	HPV type 71	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR72	HPV type 72	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR73	HPV type 73	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR81	HPV type 81	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR82	HPV type 82	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR83	HPV type 83	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR84	HPV type 84	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDR89	HPV type 89	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDRHP	Roche LA high positive globin control	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDRLP	Roche LA low positive globin control	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDRPCR	Roche HPV linear array (LA) summary result	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
LBDRPI	HPV type IS39	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
SEQN	Respondent sequence number.	HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)	2013	2014	Laboratory	RDC Only
SEQN	Respondent sequence number.	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URD14DLC	"2,5-dichlorophenol comment"	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URDBP3LC	Urinary 2-Hydroxy-4-metoxybenzophenone (Benzophenone-3) comment code	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URDBPFLC	"Urinary 4,4' dihydroxydiphenylmethane comment code"	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URDBPHLC	Urinary Bisphenol A comment	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URDBPSLC	"Urinary 4,4' sulfonyldiphenol comment code"	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URDBUPLC	Butyl paraben comment	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URDDCBLC	"2,4-dichlorophenol comment"	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URDEPBLC	Ethyl paraben comment	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URDMPBLC	Methyl paraben comment	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URDPPBLC	Propyl paraben comment	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URDTLCLC	Urinary Triclocarban comment	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URDTRSLC	"Urinary  2,4,4'-Trichloro-2'-hydroxyphenyl ether (Triclosan) comment code"	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URX14D	"2,5-dichlorophenol (ug/L)"	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXBP3	Urinary 2-Hydroxy-4-metoxybenzophenone (Benzophenone-3)	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXBPF	"Urinary 4,4' dihydroxydiphenylmethane"	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXBPH	Urinary Bisphenol A (ng/mL)	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXBPS	"Urinary 4,4'sulfonyldiphenol"	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXBUP	Butyl paraben (ng/ml)	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXDCB	"2,4-dichlorophenol (ug/L)"	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXEPB	Ethyl paraben (ng/ml)	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXMPB	Methyl paraben (ng/ml)	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXPPB	Propyl paraben (ng/ml)	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXTLC	Urinary Triclocarban (ng/mL)	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXTRS	"Urinary  2,4,4'-Trichloro-2'-hydroxyphenyl ether (Triclosan)"	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
URXUCR	Urinary creatinine	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
WTSB2YR	Subsample B weights	EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites	2013	2014	Laboratory	None
LBDCOTLC	"Cotinine, Serum Comment Code"	COT_H	Cotinine and Hydroxycotinine - Serum	2013	2014	Laboratory	None
LBDHCTLC	"Hydroxycotinine, Serum Comment Code"	COT_H	Cotinine and Hydroxycotinine - Serum	2013	2014	Laboratory	None
LBXCOT	"Cotinine, Serum (ng/mL)"	COT_H	Cotinine and Hydroxycotinine - Serum	2013	2014	Laboratory	None
LBXHCT	"Hydroxycotinine, Serum (ng/mL)"	COT_H	Cotinine and Hydroxycotinine - Serum	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	COT_H	Cotinine and Hydroxycotinine - Serum	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	SSTOXO_H	Toxoplasma gondii Antibody - Serum (Surplus)	2013	2014	Laboratory	None
SSTOXAV	Toxoplasmosis IgG Avidity (IU/ml)	SSTOXO_H	Toxoplasma gondii Antibody - Serum (Surplus)	2013	2014	Laboratory	None
SSTOXG	Toxoplasmosis IgG antibodies (IU/ml)	SSTOXO_H	Toxoplasma gondii Antibody - Serum (Surplus)	2013	2014	Laboratory	None
SSTOXM	Toxoplasmosis IgM antibodies	SSTOXO_H	Toxoplasma gondii Antibody - Serum (Surplus)	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	SSTOCA_H	Antibody to Toxocara spp. (Surplus)	2013	2014	Laboratory	None
SSTCAMFI	Toxocara mean florescent intensity	SSTOCA_H	Antibody to Toxocara spp. (Surplus)	2013	2014	Laboratory	None
SSTCAR	Toxocara antibody result	SSTOCA_H	Antibody to Toxocara spp. (Surplus)	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDCNPLC	Mono(carboxynonyl) phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDCOPLC	Mono(carboxyoctyl) phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDECPLC	Mono-2-ethyl-5-carboxypentyl phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDMBPLC	Mono-n-butyl phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDMC1LC	Mono-(3-carboxypropyl) phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDMCHLC	"Cyclohexane 1,2-dicarboxylic acid monohydroxy isononyl ester comment code"	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDMEPLC	Mono-ethyl phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDMHHLC	Mono-(2-ethyl-5-hydroxyhexyl) phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDMHPLC	Mono-(2-ethyl)-hexyl phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDMIBLC	Mono-isobutyl phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDMNPLC	Mono-isononyl phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDMOHLC	Mono-(2-ethyl-5-oxohexyl) phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URDMZPLC	Mono-benzyl phthalate comment code	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXCNP	Mono(carboxynonyl) Phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXCOP	Mono(carboxyoctyl) Phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXECP	Mono-2-ethyl-5-carboxypentyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXMBP	Mono-n-butyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
